judul_berita;portal_media;tanngal_publikasi;url;hasil_sentimen;olahan_teks
AHY ajak masyarakat Tangerang menangkan Prabowo-Gibran satu putaran;Antaranews.com;7/12/2023;https://www.antaranews.com/berita/3860856/ahy-ajak-masyarakat-tangerang-menangkan-prabowo-gibran-satu-putaran;netral;ahy ajak masyarakat tangerang menang prabowo gibran putar
Beredar Foto Ketua DPW NasDem Bersama TKD Prabowo-Gibran Kepri;Detik;7/12/2023;https://www.detik.com/sumut/berita/d-7077914/beredar-foto-ketua-dpw-nasdem-bersama-tkd-prabowo-gibran-kepri;netral;foto ketua dpw nasdem tkd prabowo gibran kepri
"TKD Prabowo-Gibran di Maluku: Kemenangan Ada di Depan Kita, tapi Tak Boleh 
Lengah - Kompas.com";Regional - KOMPAS.com;7/12/2023;https://regional.kompas.com/read/2023/12/07/184836478/tkd-prabowo-gibran-di-maluku-kemenangan-ada-di-depan-kita-tapi-tak-boleh;netral;tkd prabowo gibran malu menang lengah kompas com
Prabowo-Gibran Unggul dalam Survei, AHY Berharap ...;Merdeka.com;7/12/2023;https://www.merdeka.com/politik/prabowo-gibran-unggul-dalam-survei-ahy-berharap-terwujud-di-tps-59233-mvk.html;netral;prabowo gibran unggul dalam survei ahy harap
Yusril Duga Serangan kepada Prabowo-Gibran untuk Delegitimasi Kemenangan;Nasional;7/12/2023;https://nasional.tempo.co/read/1806472/yusril-duga-serangan-kepada-prabowo-gibran-untuk-delegitimasi-kemenangan;netral;yusril duga serang prabowo gibran delegitimasi menang
Budiman: Format Debat Saling Bantu Rugikan Prabowo-Gibran;Politik;7/12/2023;https://politik.rmol.id/read/2023/12/07/600442/budiman-format-debat-saling-bantu-rugikan-prabowo-gibran;netral;budiman format debat rugi prabowo gibran
Prabowo-Gibran Siapkan Strategi Atasi Pengangguran Bagi ...;Politik;7/12/2023;https://politik.rmol.id/read/2023/12/08/600479/prabowo-gibran-siapkan-strategi-atasi-pengangguran-bagi-kaum-muda-;netral;prabowo gibran strategi anggur
Pengamat Politik: Jika Prabowo-Gibran Terpilih di Pilpres ...;Halo Semarang;7/12/2023;https://halosemarang.id/pengamat-politik-jika-prabowo-gibran-terpilih-di-pilpres-2024-banyak-investor-masuk-ke-ikn-nusantara;netral;politik prabowo gibran pilih pilpres
Ratusan muslimat NU Jatim deklarasi dukung Prabowo-Gibran;Antara News jatim;7/12/2023;https://jatim.antaranews.com/berita/752211/ratusan-muslimat-nu-jatim-deklarasi-dukung-prabowo-gibran;netral;ratus muslimat jatim deklarasi dukung prabowo gibran
Kader PKS Jabar Merasa Dijebak Saat Umumkan Dukungan ...;Politik;7/12/2023;https://politik.rmol.id/read/2023/12/07/600420/kader-pks-jabar-merasa-dijebak-saat-umumkan-dukungan-untuk-prabowo-gibran;netral;kader pks jabar jebak dukung
"'Banteng' Perlahan Lemah, Warga Jateng Semakin Dukung Prabowo-Gibran untuk 
Pilpres 2024 - Radar Kudus";Radar Kudus;7/12/2023;https://radarkudus.jawapos.com/nasional/693448234/banteng-perlahan-lemah-warga-jateng-semakin-dukung-prabowo-gibran-untuk-pilpres-2024;netral;banteng perlahan lemah jateng dukung prabowo gibran pilpres radar kudus
"TKN Prabowo: Hoaks dan Fitnah Tak Usah Dijawab, Kata Mas Gibran ""Senyumin 
Saja"" - Kompas.com";KOMPAS.com;7/12/2023;https://nasional.kompas.com/read/2023/12/07/16443781/tkn-prabowo-hoaks-dan-fitnah-tak-usah-dijawab-kata-mas-gibran-senyumin-saja;netral;tkn prabowo hoaks fitnah gibran senyumin kompas com
Relawan Gaspoll Bro Jatim Siap Menangkan Prabowo-Gibran ...;Merdeka.com;7/12/2023;https://www.merdeka.com/politik/relawan-gaspoll-bro-jatim-siap-menangkan-prabowo-gibran-satu-putaran-59001-mvk.html;netral;rawan gaspoll saudara laki jatim menang prabowo gibran
TKN Fanta Prabowo-Gibran salurkan bantuan ke korban banjir di Cawang;Antaranews.com;7/12/2023;https://www.antaranews.com/berita/3862050/tkn-fanta-prabowo-gibran-salurkan-bantuan-ke-korban-banjir-di-cawang;netral;tkn fanta prabowo gibran salur korban banjir cawang
Direktur TKN Prabowo-Gibran Ajak Aktivis 1998 Ikut serta ...;Pemilu 2024;7/12/2023;https://pemilu2024.harianjogja.com/read/2023/12/07/643/1157485/direktur-tkn-prabowo-gibran-ajak-aktivis-1998-ikut-serta-majukan-bangsa;netral;direktur tkn prabowo gibran ajak aktivis
Laporan 11 BUMN Rugi Rp6 Triliun, Ini Kata TKN Prabowo ...;Politik;7/12/2023;https://politik.rmol.id/read/2023/12/07/600393/laporan-11-bumn-rugi-rp6-triliun-ini-kata-tkn-prabowo-gibran;netral;lapor bumn rugi rp triliun tkn prabowo
Beredar Undangan Doa Kemenangan Prabowo-Gibran di ...;Merdeka.com;7/12/2023;https://www.merdeka.com/peristiwa/beredar-undangan-doa-kemenangan-prabowo-gibran-di-lapangan-tni-rindam-jaya-begini-reaksi-jenderal-agus-58975-mvk.html;netral;undang doa menang prabowo gibran
Cakradata: Prabowo-Gibran Paling Populer di Medsos, tapi ...;Metro TV;7/12/2023;https://www.metrotvnews.com/play/K5nCLDmq-cakradata-prabowo-gibran-paling-populer-di-medsos-tapi-banyak-sentimen-negatif;netral;cakradata prabowo gibran populer medsos
"Pemimpin Pemersatu, Prabowo-Gibran Konkret Disukai Seluruh Lapisan Usia 
Masyarakat";Tribun Jabar;7/12/2023;https://jabar.tribunnews.com/2023/12/07/pemimpin-pemersatu-prabowo-gibran-konkret-disukai-seluruh-lapisan-usia-masyarakat;netral;pimpin prabowo gibran konkret suka lapis usia masyarakat
Susu Gratis Gibran Dikritik Ahli Gizi, Relawan Sarankan Susu ...;Politik;7/12/2023;https://politik.rmol.id/read/2023/12/07/600386/susu-gratis-gibran-dikritik-ahli-gizi-relawan-sarankan-susu-olahan-kedelai;netral;susu gratis gibran kritik ahli gizi rawan saran susu
"Fahri Yakin Prabowo-Gibran Memenangi Pertarungan di DKI, Jabar, dan Banten 
- Lombok Post";Lombok Post;7/12/2023;https://lombokpost.jawapos.com/politika/1503449225/fahri-yakin-prabowo-gibran-memenangi-pertarungan-di-dki-jabar-dan-banten;netral;fahri prabowo gibran menang tarung dki jabar banten lombok post
Sejumlah Relawan Prabowo Gibran Serahkan Dukungan ke ...;Media Alkhairaat;7/12/2023;https://media.alkhairaat.id/sejumlah-relawan-prabowo-gibran-serahkan-dukungan-ke-tkd-sulteng/;netral;rawan prabowo gibran serah dukung
"Relawan Bolone Mase Jepara Akui dapat Arahan dari Prabowo Gibran dalam 
Kampanye di Pilpres 2024";tvOneNews.com;7/12/2023;https://www.tvonenews.com/berita/nasional/172611-relawan-bolone-mase-jepara-akui-dapat-arahan-dari-prabowo-gibran-dalam-kampanye-di-pilpres-2024;netral;rawan bolone mase jepara arah prabowo gibran dalam kampanye pilpres
Alasan Kubu Prabowo-Gibran Minta Tak Ada Saling Sanggah ...;KOMPAS.com;7/12/2023;https://video.kompas.com/watch/1081407/alasan-kubu-prabowo-gibran-minta-tak-ada-saling-sanggah-dalam-debat-capres-cawapres;netral;alas kubu prabowo gibran sanggah
Perempuan Muda Nahdliyin Deklarasi Dukung Prabowo-Gibran;Viva;7/12/2023;https://www.viva.co.id/berita/politik/1665357-perempuan-muda-nahdliyin-deklarasi-dukung-prabowo-gibran;netral;perempuan muda nahdliyin deklarasi dukung prabowo gibran
Ini Cara Jitu Gerindra Salatiga Menangkan Prabowo-Gibran;RMOL JATENG;7/12/2023;https://www.rmoljawatengah.id/ini-cara-jitu-gerindra-salatiga-menangkan-prabowo-gibran;netral;jitu gerindra salatiga menang prabowo gibran
"Upaya Prabowo-Gibran Mengintegrasikan Sektor Pertanian, Riset dan Teknologi 
- Kompasiana.com";Kompasiana.com;7/12/2023;https://www.kompasiana.com/sabrinasalma/6572856812d50f3e0e07b572/upaya-prabowo-gibran-mengintegrasikan-sektor-pertanian-riset-dan-teknologi;netral;prabowo gibran integrasi sektor tani riset teknologi kompasiana com
Soal Dugaan Pro ke Prabowo-Gibran, Polri ke Media: Jangan Diframing!;ERA.ID;7/12/2023;https://era.id/nasional/143543/soal-dugaan-pro-ke-prabowo-gibran-polri-ke-media-jangan-diframing;negatif;duga profesional prabowo gibran polri media diframing
Rachmad Wijaya Optimis Prabowo-Gibran Raih Kemenangan ...;Harian Singgalang;7/12/2023;https://hariansinggalang.co.id/rachmad-wijaya-optimis-prabowo-gibran-raih-kemenangan-di-sumbar-dan-nasional/;netral;rachmad wijaya optimis prabowo gibran raih menang
Simpatisan Prabowo-Gibran Bagi-bagi Kaos Di Pasar Lama ...;WASPADA.id;7/12/2023;https://www.waspada.id/sumut/simpatisan-prabowo-gibran-bagi-bagi-kaos-di-pasar-lama-panyabungan/;netral;simpatisan prabowo gibran kaos pasar
Lindsey Afsari Puteri, Wakil Sekretaris Tim TKN Prabowo ...;Media Harapan;7/12/2023;https://mediaharapan.com/lindsey-afsari-puteri-wakil-sekretaris-tim-tkn-prabowo-gibran-kolaborasi-dengan-relawan-sobat-biru-langit/;netral;lindsey afsari puter sekretaris tim tkn prabowo
TKD Prabowo-Gibran Dorong Pelaku UMKM Dapatkan Modal ...;Radar Banten;7/12/2023;https://www.radarbanten.co.id/2023/12/07/tkd-prabowo-gibran-dorong-pelaku-umkm-dapatkan-modal-usaha/;netral;tkd prabowo gibran dorong umkm modal
Pejuang Wadas Tegaskan Tak Dukung Prabowo-Gibran;Limapagi;7/12/2023;https://www.limapagi.id/9463/pejuang-wadas-tegaskan-tak-dukung-prabowo-gibran/;netral;juang wadas dukung prabowo gibran
Gelar Konsolidasi, TKN Fanta Prabowo-Gibran Siap Dulang ...;Inilah.com;7/12/2023;https://www.inilah.com/gelar-konsolidasi-tkn-fanta-prabowo-gibran-siap-dulang-suara-pemuda;netral;gelar konsolidasi tkn fanta prabowo gibran dulang
Kasus COVID-19 Melonjak, TKD Prabowo Gibran Lampung ...;Kupas Tuntas;7/12/2023;https://kupastuntas.co/2023/12/08/kasus-covid-19-melonjak-tkd-prabowo-gibran-lampung-gencarkan-program-minum-susu-dan-makan-siang-gratis;netral;kasus covid lonjak tkd prabowo gibran lampung
"12 Hasil Survei Elektabilitas Capres, Airlangga Hartarto Optimis 
Prabowo-Gibran Menang 1 Putaran";Tribunnews.com;7/12/2023;https://www.tribunnews.com/mata-lokal-memilih/2023/12/07/12-hasil-survei-elektabilitas-capres-airlangga-hartarto-optimis-prabowo-gibran-menang-1-putaran;netral;hasil survei elektabilitas capres airlangga hartarto optimis prabowo gibran menang putar
"TKN Prabowo-Gibran Sentil Balik Cak Imin yang Gagal Paham Program Kartu 
Prakerja";VOI;7/12/2023;https://voi.id/berita/337238/tkn-prabowo-gibran-sentil-balik-cak-imin-yang-gagal-paham-program-kartu-prakerja;negatif;tkn prabowo gibran sentil cak gagal paham program kartu prakerja
Melihat Hasil Pileg 2019, Prabowo-Gibran Diprediksi Menang ...;Zonakata.com;7/12/2023;https://zonakata.com/melihat-hasil-pileg-2019-prabowo-gibran-diprediksi-menang-di-tana-toraja/;netral;hasil pileg prabowo gibran prediksi menang
"Musdalub Golkar Enrekang, Taufan Pawe: Optimis ki Bisa Menangkan 
Prabowo-Gibran di Sulsel";Bugispos.com;7/12/2023;https://bugispos.com/2023/12/07/musdalub-golkar-enrekang-taufan-pawe-optimis-ki-bisa-menangkan-prabowo-gibran-di-sulsel/;netral;musdalub golkar enrekang taufan pawe optimis menang prabowo gibran sulsel
"Presiden Jokowi Bantah Buntuti Kampanye Ganjar, Capres Cawapres 
Prabowo-Gibran Malah Jarang Blusukan";Tribun Kaltara;7/12/2023;https://kaltara.tribunnews.com/2023/12/07/presiden-jokowi-bantah-buntuti-kampanye-ganjar-capres-cawapres-prabowo-gibran-malah-jarang-blusukan;netral;presiden jokowi bantah buntut kampanye ganjar capres cawapres prabowo gibran jarang blusukan
TKN Sentil Anies soal Republik Didirikan Bukan untuk Anak-Kemenakan;detikNews;7/12/2023;https://news.detik.com/pemilu/d-7077399/tkn-sentil-anies-soal-republik-didirikan-bukan-untuk-anak-kemenakan;netral;tkn sentil anies republik kemenakan
"Jadi Program Prioritas, TKN Fanta Prabowo Gibran Gelar Pemeriksaan 
Kesehatan Gratis di Menteng - Moeslim Choice";Moeslim Choice;7/12/2023;https://www.moeslimchoice.com/polkam/96711124429/jadi-program-prioritas-tkn-fanta-prabowo-gibran-gelar-pemeriksaan-kesehatan-gratis-di-menteng;netral;program prioritas tkn fanta prabowo gibran gelar periksa sehat gratis menteng moeslim choice
Prabowo bertemu dan doakan bocah viral Kenneth Matthew;Antaranews.com;7/12/2023;https://www.antaranews.com/berita/3861645/prabowo-bertemu-dan-doakan-bocah-viral-kenneth-matthew;netral;prabowo doa bocah viral kenneth matthew
Ada Teriakan 'Satu Putaran' Saat Gibran Buka Rakernas Peradi di Solo;detikcom;7/12/2023;https://www.detik.com/jateng/berita/d-7078133/ada-teriakan-satu-putaran-saat-gibran-buka-rakernas-peradi-di-solo;netral;teriak putar gibran rakernas radi solo
Prabowo Sengaja Tutup Mata Terhadap Pelanggaran Jokowi?;Suara Nasional;7/12/2023;https://suaranasional.com/2023/12/08/prabowo-sengaja-tutup-mata-terhadap-pelanggaran-jokowi/;negatif;prabowo sengaja tutup langgar jokowi
Gibran ingin tingkat kualitas rumah sakit di seluruh daerah;Antaranews.com;7/12/2023;https://www.antaranews.com/berita/3861216/gibran-ingin-tingkat-kualitas-rumah-sakit-di-seluruh-daerah;netral;gibran kualitas rumah sakit daerah
"Lima Pertanyaan Rhenald Kasali Buat Gibran Jika Prabowo Berhalangan Tetap - 
Kata Logika";Kata Logika;7/12/2023;https://www.katalogika.com/logika/14411121516/lima-pertanyaan-rhenald-kasali-buat-gibran-jika-prabowo-berhalangan-tetap;netral;rhenald kasali gibran prabowo halang logika
Nusron Wahid Pertanyakan Motif Agus Rahardjo Ungkit Jokowi di Kasus e-KTP;detikcom;7/12/2023;https://www.detik.com/bali/nusra/d-7078029/nusron-wahid-pertanyakan-motif-agus-rahardjo-ungkit-jokowi-di-kasus-e-ktp;netral;nusron wahid motif agus rahardjo ungkit jokowi kasus ktp
Prabowo Jamu Nikita Mirzani Hingga Lesty Kejora - harian.disway.id;Harian Disway;7/12/2023;https://harian.disway.id/read/748151/prabowo-jamu-nikita-mirzani-hingga-lesty-kejora;netral;prabowo jamu nikita mirzani lesty kejora disway
Viral di Media, Kecenderungan Masyarakat Pilih Prabowo Semakin Kuat;Tribun Jabar;7/12/2023;https://jabar.tribunnews.com/2023/12/07/viral-di-media-kecenderungan-masyarakat-pilih-prabowo-semakin-kuat;negatif;viral media cenderung masyarakat pilih prabowo kuat
"Menengok Gagasan 3 Capres-Cawapres Atasi Persoalan Penegakan Hukum di 
Indonesia";Liputan6.com;7/12/2023;https://www.liputan6.com/pemilu/read/5474978/menengok-gagasan-3-capres-cawapres-atasi-persoalan-penegakan-hukum-di-indonesia;netral;tengok gagas capres cawapres tegak hukum indonesia
"68 Hari Menuju Pilpres 2024 - Analis: Prabowo-Ganjar Bertarung di ""Kolam 
Besar"", Anies?";Tribun Manado;7/12/2023;https://manado.tribunnews.com/2023/12/07/68-hari-menuju-pilpres-2024-analis-prabowo-ganjar-bertarung-di-kolam-besar-anies;netral;pilpres analis prabowo ganjar tarung kolam anies
KPU Diminta Masukkan Topik HAM di Debat Capres-Cawapres Usulan KontraS;Nasional;7/12/2023;https://nasional.tempo.co/read/1806456/kpu-diminta-masukkan-topik-ham-di-debat-capres-cawapres-usulan-kontras;netral;kpu topik ham debat capres cawapres usul kontras
Tampil Sederhana dan Santai, Buat Masyarakat Indonesia Makin Cinta Prabowo;Tribun Jabar;7/12/2023;https://jabar.tribunnews.com/2023/12/07/tampil-sederhana-dan-santai-buat-masyarakat-indonesia-makin-cinta-prabowo;positif;sederhana santai masyarakat indonesia cinta prabowo
Survei LSI: Prabowo Unggul di Jawa Barat, Anies di ...;Video;7/12/2023;https://video.kompas.com/watch/1081603/survei-lsi-prabowo-unggul-di-jawa-barat-anies-di-megapolitan;netral;survei lsi prabowo unggul anies
AMIN janji hapus status guru honorer jika menang Pilpres 2024;Antaranews.com;7/12/2023;https://www.antaranews.com/berita/3860502/amin-janji-hapus-status-guru-honorer-jika-menang-pilpres-2024;netral;amin janji hapus status guru honorer menang pilpres
Rocky Gerung Ungkap Masa Depan yang Disiapkan Jokowi untuk Gibran di 2029;Populis;7/12/2023;https://populis.id/read63967/rocky-gerung-ungkap-masa-depan-yang-disiapkan-jokowi-untuk-gibran-di-2029;netral;rocky gerung jokowi gibran
Kritik Fasilitas SMK Jateng Jadul, Gibran Siap Debat dengan Ganjar?;KOMPAS.tv;7/12/2023;https://www.kompas.tv/video/467276/kritik-fasilitas-smk-jateng-jadul-gibran-siap-debat-dengan-ganjar;negatif;kritik fasilitas smk jateng jaman dulu gibran debat ganjar
"Prabowo still ‘ideal’ choice for most Indonesian voters despite Gibran’s 
gaffes";South China Morning Post;7/12/2023;https://www.scmp.com/week-asia/politics/article/3244190/indonesia-election-2024-prabowo-flying-high-despite-negative-sentiments-towards-gibran;positif;prabowo ideal choice for indonesian voters despite gibran gaffes
Blak-blakan Gibran Ungkap Jarang Bahas Politik dengan Jokowi & Kaesang;CNN Indonesia;7/12/2023;https://www.cnnindonesia.com/nasional/20231207210925-633-1034387/blak-blakan-gibran-ungkap-jarang-bahas-politik-dengan-jokowi-kaesang;negatif;blak blakan gibran jarang bahas politik jokowi kaesang
"PENYEBAR Tabloid Indonesia Maju Sebanyak 800 Eksemplar di Magelang 
Terungkap, Bawaslu Lakukan Ini";Tribunnewsmaker.com;7/12/2023;https://newsmaker.tribunnews.com/2023/12/07/penyebar-tabloid-indonesia-maju-sebanyak-800-eksemplar-di-magelang-terungkap-bawaslu-lakukan-ini;netral;sebar tabloid indonesia maju eksemplar magelang bawaslu
DPK PRIMA Jakarta Barat Siap Berjuang Menangkan ...;Berdikari Online;7/12/2023;https://www.berdikarionline.com/dpk-prima-jakarta-barat-siap-berjuang-menangkan-prabowo-gibran/;netral;dpk prima jakarta juang menang
"TAP Sleman Gelar Sosialisasi Program Prabowo Gibran di Kelurahan 
Sardonoharjo";nusantaranews;7/12/2023;https://nusantaranews.co/tap-sleman-gelar-sosialisasi-program-prabowo-gibran-di-kelurahan-sardonoharjo/;netral;sleman gelar sosialisasi program prabowo gibran lurah sardonoharjo
"Pemilu 2024: Debat Capres-Cawapres Bisa Diskusi, Budiman Sudjatmiko Sebut 
Aturan Baru Rugikan Prabowo Gibran - Halaman all";Zona Banten;7/12/2023;https://zonabanten.pikiran-rakyat.com/nasional/pr-237447107/pemilu-2024-debat-capres-cawapres-bisa-diskusi-budiman-sudjatmiko-sebut-aturan-baru-rugikan-prabowo-gibran?page=all;netral;milu debat capres cawapres diskusi budiman sudjatmiko atur rugi prabowo gibran halaman all
Debat Capres-Cawapres, Rocky Gerung Nilai Gibran Bisa ...;Infopertama.com;7/12/2023;https://infopertama.com/debat-capres-cawapres-rocky-gerung-nilai-gibran-bisa-unggul-dari-mahfud-md-atau-anies/;netral;debat capres cawapres rocky gerung nilai gibran
"Apa Arti Belimbing Sayur Viral di Sosmed? Ternyata Ini Penjelasan Kenapa 
Gibran Disebut Belimbing Sayur - Ayo Bogor";Ayo Bogor;7/12/2023;https://www.ayobogor.com/umum/3111121843/apa-arti-belimbing-sayur-viral-di-sosmed-ternyata-ini-penjelasan-kenapa-gibran-disebut-belimbing-sayur;negatif;belimbing sayur viral sosmed gibran belimbing sayur ayo bogor
Survei Polstat: Prabowo-Gibran 53,9% Vs Ganjar-Mahfud 36,9%;detikNews;8/12/2023;https://news.detik.com/pemilu/d-7079195/survei-polstat-prabowo-gibran-53-9-vs-ganjar-mahfud-36-9;netral;survei polstat prabowo gibran vs ganjar mahfud
Elektabilitas Terus Membesar, Prabowo-Gibran Berpeluang Menang Satu Putaran;Tribun Jabar;8/12/2023;https://jabar.tribunnews.com/2023/12/08/elektabilitas-terus-membesar-prabowo-gibran-berpeluang-menang-satu-putaran;netral;elektabilitas prabowo gibran peluang menang putar
"Survei: Prabowo-Gibran 43,5 Persen, Unggul Telak dari Ganjar-Mahfud dan 
Anies-Cak Imin";BeritaSatu.com;8/12/2023;https://www.beritasatu.com/bersatu-kawal-pemilu/2785740/survei-prabowo-gibran-435-persen-unggul-telak-dari-ganjar-mahfud-dan-anies-cak-imin;netral;survei prabowo gibran unggul telak ganjar mahfud anies cak
Sejumlah Kader PPP Bentuk Gerbong Dukung Prabowo-Gibran;CNN Indonesia;8/12/2023;https://www.cnnindonesia.com/nasional/20231208203854-617-1034918/sejumlah-kader-ppp-bentuk-gerbong-dukung-prabowo-gibran;netral;kader ppp bentuk gerbong dukung prabowo gibran
Didukung Forum PPP, TKN Prabowo-Gibran: Kita akan ...;Politik;8/12/2023;https://politik.rmol.id/read/2023/12/08/600546/didukung-forum-ppp-tkn-prabowo-gibran-kita-akan-menang-satu-putaran;netral;dukung forum ppp tkn prabowo gibran
Eks Ketum AMK Deklarasi Forum PPP Pendukung Prabowo-Gibran;detikNews;8/12/2023;https://news.detik.com/pemilu/d-7079730/eks-ketum-amk-deklarasi-forum-ppp-pendukung-prabowo-gibran;netral;eks tum amk deklarasi forum ppp dukung prabowo gibran
TKN Bidik 55 Persen Suara untuk Prabowo-Gibran di Jabar;detikcom;8/12/2023;https://www.detik.com/jabar/berita/d-7079682/tkn-bidik-55-persen-suara-untuk-prabowo-gibran-di-jabar;netral;tkn bidik suara prabowo gibran jabar
Buruh pelabuhan di Cilincing deklarasi dukung Prabowo-Gibran;ANTARA News;8/12/2023;https://www.antaranews.com/berita/3863481/buruh-pelabuhan-di-cilincing-deklarasi-dukung-prabowo-gibran;netral;buruh labuh cilincing deklarasi dukung prabowo gibran
"TKN Prabowo-Gibran soal Solusi Kenaikan Harga Pangan: Operasi Pasar dan 
Transformasi Bulog - Kompas.com";Money Kompas.com;8/12/2023;https://money.kompas.com/read/2023/12/08/191428826/tkn-prabowo-gibran-soal-solusi-kenaikan-harga-pangan-operasi-pasar-dan;netral;tkn prabowo gibran solusi harga pangan operasi pasar transformasi bulog kompas com
